"","X","budget","popularity","production_countries","release_date","revenue","runtime","spoken_languages","vote_average","vote_classes","Comp_Universal","Comp_Paramount","Comp_Warner","Comp_20fox","Comp_Columbia","Comp_NewLine","Comp_Disney","Comp_VillageRoadshow","Comp_Miramax","Comp_Pixar","Comp_RelMedia","Comp_MGM","Comp_DreamWorks","Comp_Touchstone","Comp_CanalPlus","genere" 
"1801",1801,25000000,6889437,0,"19/12/1997",1e+08,93,1,4.7,"0 a 5",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Music"
"1802",1802,25000000,19428994,1,"09/12/2011",34942188,81,1,5.4,"5 a 6",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"1803",1803,25000000,136747729,1,"23/09/1994",28341469,142,1,8.5,"8 a 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1804",1804,21150000,6081772,1,"12/04/2001",39438674,92,1,4.7,"0 a 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adventure"
"1805",1805,27000000,17329269,1,"04/07/1996",25023434,113,1,6.7,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Comedy"
"1806",1806,25000000,22622453,1,"25/12/2014",39171130,111,1,5.7,"5 a 6",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1807",1807,25000000,20561682,1,"26/12/2013",74188937,121,1,6.9,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1808",1808,25000000,13288177,1,"17/03/2005",27645491,98,1,5.9,"5 a 6",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Drama"
"1809",1809,30000000,19212552,1,"22/04/2005",42886719,107,1,6.5,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Comedy"
"1810",1810,23000000,29365851,1,"26/02/2016",46152800,106,1,7.2,"7 a 8",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"History"
"1811",1811,25000000,10232599,1,"01/05/1998",21567853,136,1,6.7,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Drama"
"1812",1812,25000000,8870614,1,"01/10/1994",22200000,97,1,6.2,"6 a 7",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Romance"
"1813",1813,25000000,19402816,1,"04/02/2010",114977104,115,1,6.6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"War"
"1814",1814,25000000,24903418,1,"23/04/2010",23580000,97,1,6.2,"6 a 7",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller"
"1815",1815,25000000,14562197,1,"06/11/2010",36993168,99,1,5.4,"5 a 6",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Fantasy"
"1816",1816,25000000,18896239,1,"24/08/2007",40452643,103,1,6,"6 a 7",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Action"
"1817",1817,25000000,15960916,1,"25/10/2002",1.7e+07,95,1,6.9,"6 a 7",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Drama"
"1818",1818,25000000,25848003,1,"20/02/2004",20796847,93,1,6.5,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Comedy"
"1821",1821,25000000,7538513,1,"30/09/2005",15431177,120,1,6.9,"6 a 7",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Drama"
"1822",1822,30000000,21606001,1,"17/09/2009",33333531,115,1,5.4,"5 a 6",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller"
"1824",1824,25000000,3707511,1,"03/03/2000",24362772,108,1,4.3,"0 a 5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"1825",1825,25000000,7001176,1,"08/10/2010",19829957,107,1,5.2,"5 a 6",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Horror"
"1826",1826,25000000,39784026,1,"09/04/2004",30411183,108,1,6.3,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"1827",1827,25000000,10115011,1,"13/09/1996",51702483,100,1,5.2,"5 a 6",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Thriller"
"1828",1828,25000000,32854557,1,"09/09/2015",42972994,131,1,6.7,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crime"
"1830",1830,28000000,8363702,1,"02/09/2011",10126458,91,1,4.9,"0 a 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller"
"1831",1831,25,488794,1,"25/12/1999",13,145,1,7,"7 a 8",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1832",1832,25000000,1417009,1,"11/04/2014",28831145,109,1,6.5,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1834",1834,25000000,9169271,1,"10/09/2010",15478800,122,1,6.2,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1835",1835,25000000,8127728,1,"03/06/2005",13411957,107,1,7,"7 a 8",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Drama"
"1836",1836,25000000,10699952,1,"06/08/2015",24902723,120,1,6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"History"
"1837",1837,25000000,29796394,1,"30/05/1986",1.1e+07,99,1,7.1,"7 a 8",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"1838",1838,25000000,51915025,1,"09/09/2011",23057115,140,1,7.7,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1839",1839,28000000,8314624,0,"25/10/1996",16900000,132,1,6.7,"6 a 7",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1841",1841,25000000,4002579,1,"28/03/2008",11207130,113,1,6.1,"6 a 7",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"War"
"1842",1842,25000000,3888776,1,"14/10/2002",10719357,99,1,4.6,"0 a 5",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"Thriller"
"1843",1843,25000000,7296459,1,"13/08/1999",1.3e+07,100,1,6.2,"6 a 7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Thriller"
"1844",1844,14000000,21680424,1,"30/08/2012",85446075,92,1,5.8,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror"
"1845",1845,25000000,7946769,1,"19/04/1996",10070000,105,1,5.3,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1846",1846,25000000,7473455,1,"16/09/2011",10324441,110,1,5.5,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1847",1847,25000000,5073536,1,"14/10/2006",11772461,116,1,6.4,"6 a 7",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Drama"
"1848",1848,32000000,41075532,1,"25/11/2009",27635305,111,1,6.8,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1849",1849,25000000,4020194,0,"17/08/1984",5778353,117,1,5,"5 a 6",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"1852",1852,25000000,8186936,1,"31/03/1995",4064495,98,1,5.5,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"1853",1853,25000000,17603823,0,"14/05/2008",19844979,121,1,6.4,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1854",1854,25000000,7008216,1,"22/10/2005",2405420,95,1,3.5,"0 a 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"1855",1855,25000000,20011435,0,"16/09/2011",27603069,80,1,7,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Drama"
"1858",1858,25000000,3849873,1,"11/09/1998",777423,117,1,6.2,"6 a 7",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1859",1859,25000000,3593165,1,"25/11/2009",2336172,114,1,6.6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1860",1860,13500000,30058263,0,"01/01/2013",19255873,124,1,7.7,"7 a 8",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1861",1861,25000000,17339852,1,"11/09/2009",10589102,122,1,6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1862",1862,25000000,15279021,0,"20/10/2010",48531470,154,0,7.1,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1863",1863,25000000,5753564,1,"18/03/2010",6500000,85,0,6.3,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Animation"
"1864",1864,25000000,35022029,1,"25/10/2013",71009334,117,1,5,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller"
"1866",1866,25000000,1894749,0,"26/10/1970",3052000,128,1,7,"7 a 8",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"History"
"1869",1869,14000000,14480628,1,"16/12/1988",34670720,119,1,7,"7 a 8",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Romance"
"1870",1870,25000000,14613152,1,"22/05/2012",8784318,137,1,5.5,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Drama"
"1871",1871,24000000,22258428,1,"25/11/1986",1.33e+08,119,1,6.9,"6 a 7",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Science Fiction"
"1872",1872,24000000,30445257,1,"20/12/2006",155721132,102,1,6.5,"6 a 7",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"Drama"
"1873",1873,24000000,35244037,1,"09/12/1997",172363301,120,1,6.1,"6 a 7",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Horror"
"1874",1874,25000000,15333575,1,"01/01/2016",1397284,98,1,5.4,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Western"
"1875",1875,24000000,15237142,1,"20/06/2014",70181428,105,1,6.4,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Romance"
"1876",1876,41300000,23441135,1,"18/02/2000",106371651,98,1,6.2,"6 a 7",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Crime"
"1877",1877,8200000,2503414,1,"17/02/1984",80035402,107,1,6.4,"6 a 7",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Music"
"1878",1878,24000000,2470166,1,"21/02/2003",87055349,91,1,6.6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Comedy"
"1879",1879,24000000,16146572,1,"09/09/1991",41895491,137,1,7.2,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1880",1880,65000000,20793026,1,"13/11/1998",40002112,100,1,5.1,"5 a 6",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Horror"
"1881",1881,24000000,5771479,1,"07/04/2000",36609995,115,1,6.1,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Drama"
"1882",1882,24000000,27326466,1,"18/09/2008",42105111,102,1,6.1,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"1884",1884,24000000,2069219,1,"17/10/2009",68729358,93,1,5.9,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"War"
"1886",1886,17000000,7701041,1,"23/01/2004",16980098,95,1,5.5,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Romance"
"1887",1887,24000000,6589193,1,"14/07/1999",16290976,87,1,5.8,"5 a 6",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Family"
"1888",1888,24000000,2753313,1,"24/10/1978",21049053,134,1,5.9,"5 a 6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"1889",1889,24000000,3113009,1,"07/04/2000",12372410,107,1,4.7,"0 a 5",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"1890",1890,24000000,5566203,1,"25/12/1999",8434146,124,1,5.7,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Comedy"
"1891",1891,24000000,8630825,1,"16/09/2011",30551495,89,1,5,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Romance"
"1892",1892,24000000,23343839,1,"20/08/2010",83188165,88,1,5.3,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror"
"1894",1894,24000000,2353441,0,"27/03/1998",4562146,93,1,4.1,"0 a 5",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Animation"
"1895",1895,28000000,2439184,0,"23/09/1993",669276,72,1,6.8,"6 a 7",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Animation"
"1896",1896,24000000,26324874,1,"23/11/2010",23081726,98,1,6.1,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller"
"1897",1897,24000000,49549984,0,"19/11/2004",234710455,119,0,8.2,"8 a 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Animation"
"1898",1898,23600000,57300674,1,"07/10/2009",102391382,88,1,7.2,"7 a 8",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"Comedy"
"1899",1899,23000000,23839127,1,"06/11/1998",185991646,90,1,5.9,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Comedy"
"1900",1900,18000000,7851783,1,"17/05/1980",538400000,124,1,8.2,"8 a 10",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Science Fiction"
"1901",1901,19000000,33872182,1,"07/04/1995",141407024,118,1,6.5,"6 a 7",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Action"
"1902",1902,23000000,2733256,1,"28/06/1991",86930411,85,1,6.6,"6 a 7",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"1903",1903,23000000,38799596,1,"16/03/2000",53302314,98,1,6.4,"6 a 7",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Horror"
"1904",1904,12500000,20317469,1,"24/09/2011",75993061,101,1,6.5,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1905",1905,23000000,18493202,1,"18/02/2000",53187659,108,1,6.7,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Science Fiction"
"1907",1907,23000000,53682367,1,"18/12/2013",47351251,126,1,7.9,"7 a 8",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1908",1908,23000000,11183197,1,"05/10/2001",36642838,97,1,6.3,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller"
"1909",1909,25000000,8842722,0,"05/12/2013",6399,99,1,5.1,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"1910",1910,23000000,8976738,1,"12/11/1999",18653615,114,1,5.9,"5 a 6",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"1911",1911,23000000,26257951,1,"06/11/2011",33372606,93,1,5.6,"5 a 6",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Thriller"
"1912",1912,23000000,12777008,1,"17/07/1987",51881013,89,1,3.5,"0 a 5",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller"
"1913",1913,23000000,6921263,1,"03/12/1999",10827816,102,1,6.6,"6 a 7",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Drama"
"1914",1914,23000000,12869436,1,"23/08/1991",7434726,98,1,6.1,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Action"
"1915",1915,23000000,15676123,1,"31/08/2007",29541790,124,1,6.6,"6 a 7",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"History"
"1917",1917,23000000,5494047,0,"10/02/2009",9366227,86,1,5.9,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Drama"
"1918",1918,23000000,6618149,1,"01/09/2004",16123851,141,1,5.5,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1919",1919,23000000,7876883,0,"18/12/2009",5837674,139,1,6.5,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"History"
"1920",1920,25000000,35169779,1,"12/07/2007",94679598,104,1,6.5,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror"
"1921",1921,22700000,39890798,1,"24/06/1987",38119483,96,1,6.7,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Science Fiction"
"1922",1922,22500000,22096286,1,"25/12/2014",15520023,112,1,6.8,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"War"
"1923",1923,22000000,41967005,1,"12/07/1990",5.05e+08,127,1,6.9,"6 a 7",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Romance"
"1924",1924,23000000,57110486,1,"15/07/1998",369884651,119,1,6.5,"6 a 7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Romance"
"1925",1925,22000000,16234053,1,"10/11/1994",189833357,97,1,6.3,"6 a 7",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Drama"
"1926",1926,20000000,11263361,1,"25/03/2002",75597042,127,1,6.5,"6 a 7",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Drama"
"1927",1927,22000000,20699212,1,"28/09/2007",147880543,110,1,6,"6 a 7",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Comedy"
"1928",1928,24000000,17606087,1,"28/05/1995",182016617,135,1,7.3,"7 a 8",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1929",1929,22000000,13786075,1,"01/06/2001",84772742,84,1,4.6,"0 a 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"1930",1930,22000000,35227212,0,"30/11/1982",77737889,191,1,7.4,"7 a 8",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"History"
"1931",1931,22000000,27898438,1,"06/08/2014",88880821,122,1,7.3,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Drama"
"1932",1932,22000000,23218144,1,"28/07/1995",110627965,114,1,5.6,"5 a 6",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Thriller"
"1933",1933,22000000,26071644,1,"28/12/2001",92542418,132,1,7.2,"7 a 8",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Drama"
"1934",1934,22000000,9175762,1,"28/02/2014",67800064,138,1,5.9,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1935",1935,22000000,81829237,1,"19/09/2003",95708457,121,1,6.6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"1936",1936,22000000,177091,1,"11/11/2005",57479076,108,1,6.1,"6 a 7",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Thriller"
"1937",1937,22000000,17772518,1,"18/09/2009",35424826,108,1,6,"6 a 7",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1939",1939,22000000,10259461,1,"06/08/2005",22400154,83,1,4.7,"0 a 5",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Comedy"
"1940",1940,26000000,30114383,1,"10/10/2013",51164106,105,1,6.2,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Comedy"
"1942",1942,22000000,12887673,1,"09/02/2001",19351569,90,1,5.4,"5 a 6",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Crime"
"1943",1943,22000000,13410919,1,"02/08/2012",77112176,94,1,6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"1944",1944,22000000,21865021,1,"22/08/2001",33788161,104,1,6.4,"6 a 7",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Comedy"
"1945",1945,30000000,9448517,1,"14/09/2001",23619609,106,1,5.4,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller"
"1946",1946,22000000,39006187,1,"05/02/2016",63647656,106,1,5.7,"5 a 6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mystery"
"1948",1948,22000000,35737655,1,"27/11/2013",43058898,100,1,6.4,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"1949",1949,22000000,4365196,1,"27/10/2000",13555988,95,1,6.1,"6 a 7",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Family"
"1951",1951,22000000,14725467,1,"17/04/1993",10696210,104,1,4.2,"0 a 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"1953",1953,25000000,25002715,0,"03/09/2015",72629670,96,1,5.2,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"1954",1954,21000000,13906611,0,"01/09/2006",26193068,145,1,7.2,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"War"
"1955",1955,22000000,13960945,1,"09/11/2005",17709155,116,1,7.2,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"War"
"1956",1956,2000000,16668854,1,"22/08/2012",14400000,100,1,5.5,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"1957",1957,22000000,48784734,0,"03/09/2014",15447154,92,1,6.2,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Mystery"
"1958",1958,22000000,9088209,1,"24/06/1977",1.2e+07,121,1,7.4,"7 a 8",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller"
"1959",1959,22000000,12445176,1,"07/10/2010",9479718,105,1,5.2,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1960",1960,22000000,29230298,1,"06/12/2013",15400000,116,1,6.5,"6 a 7",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Thriller"
"1961",1961,25000000,18961323,1,"28/09/2007",92991835,119,1,6.5,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1963",1963,22000000,14866351,0,"18/07/2013",2.4e+07,106,1,6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Animation"
"1964",1964,17000000,15013386,1,"20/04/2012",73244881,111,1,5.6,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Romance"
"1965",1965,18000000,8700565,1,"13/06/1982",70687344,136,1,5.5,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"1967",1967,9000000,20410354,0,"09/02/2007",46,90,1,6.9,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"1968",1968,21000000,10207065,1,"17/03/1993",4.2e+07,96,1,5.1,"5 a 6",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Action"
"1969",1969,32000000,5683281,1,"14/09/2001",40222729,106,1,6.3,"6 a 7",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"1970",1970,21000000,63599973,1,"08/09/2012",205738714,122,1,6.9,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1971",1971,21000000,17746981,1,"05/01/2007",41170784,123,1,7.5,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1973",1973,21000000,34433521,1,"02/10/2002",43928932,92,1,6.6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Action"
"1974",1974,20000000,2621425,1,"04/03/2008",41627431,115,1,6.4,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1975",1975,21000000,4781538,1,"11/03/1999",17762705,104,1,5.1,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller"
"1976",1976,17000000,1013559,1,"05/06/2009",14899417,98,1,6.7,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1977",1977,21000000,5815881,1,"01/08/2008",17600000,120,1,5.8,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Drama"
"1978",1978,21000000,8982335,1,"09/09/2002",10011050,117,1,6.5,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Drama"
"1980",1980,21000000,13847872,1,"11/02/2011",970816,91,1,6.3,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1981",1981,35000000,4189378,1,"23/07/1982",69701637,114,1,5.9,"5 a 6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"1982",1982,15000000,21928025,0,"14/04/1999",2856712,97,1,6.7,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Science Fiction"
"1983",1983,18000000,68159596,1,"12/06/1981",389925971,115,1,7.7,"7 a 8",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"1984",1984,18000000,81487685,1,"19/11/1992",358991681,120,1,6.3,"6 a 7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Family"
"1985",1985,20000000,52456505,1,"16/11/1977",303788635,135,1,7.2,"7 a 8",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Science Fiction"
"1986",1986,38000000,9662715,1,"11/08/2006",29907685,90,1,5,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror"
"1987",1987,20000000,2528436,1,"18/05/1987",299965036,100,1,6.1,"6 a 7",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"1988",1988,20000000,8351385,1,"07/03/2003",132675402,105,1,5.4,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Comedy"
"1989",1989,19000000,18174804,1,"01/02/1991",272742922,119,1,8.1,"8 a 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"1990",1990,20000000,21815122,1,"14/02/1992",121697323,94,1,6.5,"6 a 7",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Music"
"1991",1991,20000000,2099174,1,"15/10/2010",117224271,94,1,6.4,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Documentary"
"1992",1992,20000000,19636044,1,"16/06/1978",187884007,116,1,5.9,"5 a 6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller"
"1993",1993,20000000,1225264,1,"03/10/2008",149281606,91,1,4.9,"0 a 5",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Family"
"1994",1994,13000000,49975409,1,"18/07/2013",318000141,112,1,7.4,"7 a 8",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Horror"
"1995",1995,32000000,13590677,1,"20/01/2005",97918663,95,1,5.2,"5 a 6",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Romance"
"1996",1996,20000000,21657563,1,"02/07/2014",100525432,97,1,5,"5 a 6",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Comedy"
"1997",1997,35000000,43057323,1,"03/10/2003",131282949,108,1,6.7,"6 a 7",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Music"
"1998",1998,18000000,16470895,1,"18/08/1995",122195920,101,1,5.4,"5 a 6",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Fantasy"
"1999",1999,37000000,28703007,1,"23/06/2004",113086475,109,1,6.3,"6 a 7",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Comedy"
